one-hot__Sex_Male,one-hot__Where_do_you_climb_Indoor Climbing only,one-hot__Where_do_you_climb_Indoor and outdoor climbing,one-hot__Where_do_you_climb_Outdoor Climbing only,Timestamp,Height_(cm),Weight_(KG),Arm_Span_(cm),How_long_have_you_been_climbing_for,Hardest_V_Grade_ever_climbed_,Hardest_V_Grade_climbed_in_the_Last_3_months,The_V_grade_you_can_send_90-100%_of_routes_,Hardest_Route_grade_climbed_(Ewbank_grade)_,Hardest_route_climbed_last_3_months_(ewbank),Route_grade_you_can_send_90-100%_of_climbs,Frequency_of_climbing_sessions_per_week,Average_hours_climbing_per_week_(not_including_training),Average_hours_Training_for_climbing_per_week_,Hangboard_Frequency_per_week_,Max_Weight_hangboard_18mm_edge_-_Half_crimp_(KG)__(10_seconds)_(added_weight_only),Max_Weight_hangboard_18mm_edge_-_open_crimp_(KG)_(10_seconds)__(added_weight_only),"Min_Edge_used_(mm,_+kg_if_weight_added_)_-_Half_Crimp_(10_seconds)","Min_Edge_used_(mm,_+kg_if_weight_added)_-_Open_crimp_(10_seconds)_",Campus_Board_frequency_per_week_,Campus_Board_time_per_week_(hours),Frequency_of_Endurance_training_sesions_per_week,General_Strength_Training_frequency_per_week_,Time_spent_General_strength_training_(hours),"Other_activities_(ie_yoga,_cardio)",Max_pull_up_reps,5_rep_max_weighted_pull_ups,max_push_ups_reps,max_L-sit_time_,Back 2,Back 3,Front 2,Front 3,Full Crimp,Half Crimp,I don't Hangboard,Middle 2,Monos,Open Crimp,Pinch,Slopers,"""no hangs""",I don't hangboard,Max weight,Min Edge,One arm hang program,Other protocol,Repeaters,,4x4,ARC,Feet on 'campusing',I don't train for endurance,Laps of routes,Max moves,hangboard repeater protocols,other,route climbing intervals,systems boards,threshold intervals,Antagonists,Core,Legs,No other strength training,Upper body pulling,Upper body pushing
1.0,1.0,0.0,0.0,1544521024000000000,173.0,130.0,178.0,2.0,7.0,7.0,4.0,25.0,25.0,21.0,3,6,0,0,,,,,0,0,0,2,2,,15,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1544548912000000000,177.8,58.967,185.928,4.0,9.0,8.0,7.0,,,,4,8,0,0,,I don't hangboard,I don't hangboard,I don't hangboard,0,0,0,1,1,0,13,20.0,4.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1544552057000000000,180.0,59.0,185.0,3.0,5.0,5.0,3.0,,,,2,6,0,0,,,,,0,0,0,0,0,,11,,25.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,1544589556000000000,176.0,73.3,184.0,6.0,7.0,6.0,4.0,25.0,22.0,20.0,2,4,2,2,,,,,0,0,0,2,2,"Yoga, hiking",12,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
0.0,0.0,1.0,0.0,1544594303000000000,165.0,63.5,164.0,3.0,6.0,4.0,3.0,26.0,24.0,23.0,2,6,1,1,,,,,0,0,1,1,1,,10,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
1.0,1.0,0.0,0.0,1544684772000000000,178.0,72.0,177.0,1.0,4.0,4.0,3.0,20.0,20.0,19.0,3,3,5,1,0.0,0,15,15,0,0,0,3,3,Running,15,55.0,30.0,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
0.0,1.0,0.0,0.0,1544776616000000000,160.0,117.0,160.0,5.0,5.0,5.0,3.0,22.0,22.0,20.0,3,8,0,0,,,,,0,0,0,2,3,cardio,5,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1544777312000000000,168.0,140.0,170.0,5.0,6.0,3.0,2.0,22.0,21.0,18.0,2,3,4,0,,,,,0,0,0,2,1,cardio,3,0.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1546670532000000000,193.0,86.0,193.0,1.0,7.0,7.0,2.0,23.0,23.0,17.0,3,9,0,0,,,,,0,0,0,0,0,,10,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1546925450000000000,175.0,77.0,179.0,2.0,6.0,6.0,4.0,,,,3,6,0,0,10.0,5,12,15,0,0,0,1,1,,15,15.0,25.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0.0,1.0,0.0,1547062867000000000,188.0,82.0,186.0,0.0,4.0,4.0,3.0,23.0,23.0,21.0,3,11,1,1,,,,,0,0,3,1,1,,9,,50.0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
0.0,0.0,1.0,0.0,1548340624000000000,171.0,68.0,167.0,3.0,5.0,6.0,4.0,,,,3,7,0,0,,,,,0,0,0,0,0,Yoga,6,,15.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1551511461000000000,186.0,80.0,188.0,10.0,9.0,8.0,6.0,,,,3,3,3,2,25.0,25,8,8,2,1,1,1,1,running,15,30.0,30.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1551953625000000000,167.64,56.699,167.64,2.0,8.0,8.0,6.0,27.0,27.0,25.0,4,16,3,0,,,,,0,0,0,2,2,"yoga, cardio (running and cycling), setting",20,15.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1552451925000000000,185.0,78.0,185.0,7.0,8.0,6.0,4.0,26.0,23.0,21.0,2,3,10,2,44.0,44,8,8,1,1,2,2,1,,12,20.0,25.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1552954630000000000,180.0,72.5,185.0,9.0,8.0,7.0,4.0,28.0,22.0,19.0,2,5,1,0,,,,,0,0,0,2,1,,14,,25.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1554345115000000000,175.0,65.5,177.0,4.0,8.0,8.0,5.0,26.0,26.0,24.0,2,5,2,0,,,,,0,0,0,2,2,,15,16.0,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1554356677000000000,183.0,73.0,188.0,1.0,10.0,10.0,8.0,25.0,25.0,24.0,3,6,3,1,10.0,20,10,10,1,0,2,2,2,,55,60.0,118.0,10.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1556334066000000000,180.0,165.0,180.0,3.0,8.0,7.0,5.0,26.0,26.0,24.0,4,10,8,1,,,,,2,1,2,5,2,ski,25,70.0,50.0,,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,0.0,1558429140000000000,175.0,67.0,179.0,1.0,7.0,6.0,5.0,,,,4,8,4,0,,,,,1,1,3,2,4,"Cardio, three times a week",20,27.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1558461609000000000,175.0,175.0,178.0,9.0,6.0,6.0,4.0,26.0,26.0,24.0,2,5,1,0,,,,,0,0,0,4,8,"weight training, & occasional misc sports",17,35.0,50.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,1.0,0.0,0.0,1560596178000000000,179.0,63.0,181.0,5.0,4.0,4.0,2.0,,,,2,4,4,0,,,,,0,0,0,2,2,,15,75.0,16.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,1.0,0.0,0.0,1560596191000000000,179.0,63.0,181.0,5.0,4.0,4.0,2.0,,,,2,4,4,0,,,,,0,0,0,2,2,,15,75.0,16.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,1.0,0.0,0.0,1561170141000000000,182.0,65.0,184.0,5.0,5.0,5.0,3.0,27.0,27.0,24.0,2,6,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1562201156000000000,184.0,78.0,173.0,6.0,6.0,5.0,,25.0,25.0,24.0,4,16,3,1,,,,,0,0,1,1,1,"Yoga once a week, running 2-3 times per week",13,,50.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1563584762000000000,177.0,73.5,177.0,7.0,10.0,10.0,6.0,,,,4,4,7,2,,55,,,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,1.0,0.0,0.0,1564316488000000000,188.0,78.0,193.0,0.0,3.0,3.0,2.0,20.0,20.0,18.0,4,6,2,0,,,,,0,0,2,3,4,cardio,12,10.0,50.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1568971419000000000,184.0,80.0,184.0,2.0,4.0,4.0,5.0,24.0,22.0,22.0,3,6,3,1,,,,,0,0,1,3,3,,14,60.0,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
1.0,0.0,1.0,0.0,1569379102000000000,176.0,54.0,178.0,5.0,6.0,6.0,3.0,23.0,23.0,22.0,2,6,1,0,15.0,15kg,,,0,1,0,0,1,,30,25.0,40.0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1.0,1.0,0.0,0.0,1569412765000000000,170.0,65.0,173.0,0.0,5.0,5.0,4.0,22.0,22.0,19.0,3,4,1,0,0.0,0,18,18,0,0,0,2,3,,30,30.0,30.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1571131112000000000,178.0,80.0,178.0,5.0,4.0,4.0,2.0,20.0,20.0,17.0,2,3,0,0,,,,,0,0,0,0,0,yoga,8,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571133996000000000,169.0,63.0,178.0,1.0,6.0,6.0,5.0,21.0,21.0,20.0,3,6,1,0,22.0,,10mm +0kg,,0,0,0,3,3,,24,70.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1571136429000000000,168.5,76.0,178.0,5.0,5.0,5.0,3.0,23.0,23.0,20.0,1,4,4,0,,,,,0,0,0,3,3,"Bicycling, swimming",30,,75.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,1.0,0.0,0.0,1571136581000000000,173.0,70.0,174.0,2.0,6.0,6.0,6.0,22.0,22.0,20.0,3,9,1,1,0.0,0,0,0,0,0,0,2,4,"yoga, running, biking, soccer",18,0.0,55.0,20.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
0.0,1.0,0.0,0.0,1571137027000000000,157.0,59.0,144.0,1.0,4.0,4.0,2.0,23.0,23.0,18.0,5,10,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571149263000000000,173.0,76.0,168.0,6.0,4.0,4.0,3.0,22.0,22.0,20.0,4,16,1,1,0.0,10,16,12,0,0,0,1,1,,12,15.0,20.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1571150765000000000,190.5,70.3,190.0,1.0,7.0,7.0,6.0,25.0,25.0,22.0,3,7,3,1,25.0,,10,,0,0,1,1,1,,20,20.0,30.0,,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1571151334000000000,170.0,73.66,168.0,0.0,6.0,5.0,3.0,,,,4,14,3,4,,,,,0,0,0,5,2,,18,10.0,30.0,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
0.0,0.0,1.0,0.0,1571162587000000000,176.0,56.0,169.0,2.0,5.0,5.0,3.0,21.0,20.0,18.0,3,6,1,2,75.0,,,,0,0,0,2,1,,12,5.0,15.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1571162702000000000,183.0,70.0,184.0,5.0,6.0,6.0,3.0,19.0,19.0,18.0,2,4,0,0,,,,,0,0,0,4,4,,15,10.0,75.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1571162916000000000,170.0,56.0,171.0,5.0,6.0,6.0,4.0,,,,3,6,1,0,,,,,0,0,0,1,1,,15,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1.0,0.0,1.0,0.0,1571164232000000000,183.0,72.0,180.0,1.0,6.0,6.0,4.0,25.0,25.0,22.0,3,9,0,0,,,,,0,0,0,0,0,,14,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1571170730000000000,175.0,65.0,174.0,5.0,10.0,8.0,8.0,31.0,31.0,29.0,5,10,5,2,,,,,0,0,2,4,4,"Lots of Stretching, occasional 30 min run",33,25.0,52.0,,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1571173051000000000,165.0,68.0,175.0,5.0,9.0,9.0,9.0,,,,3,3,3,1,45.0,50,8mm +10kg,8mm +5kg,1,1,0,3,1,,24,35.0,50.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1571173497000000000,188.0,77.0,191.0,5.0,4.0,4.0,3.0,20.0,20.0,19.0,3,8,1,0,,,,,0,0,1,1,1,basketball,7,1.0,25.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,1.0,0.0,0.0,1571173550000000000,155.0,69.0,178.0,5.0,5.0,5.0,2.0,32.0,30.0,28.0,3,4,1,1,,,,,0,0,0,0,0,,7,,17.0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571173646000000000,181.0,75.0,190.0,2.0,5.0,5.0,4.0,24.0,24.0,20.0,3,9,2,0,,,,,0,0,0,4,2,"Badminton, sailing",19,15.0,50.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1.0,0.0,1.0,0.0,1571175043000000000,178.0,78.0,,4.0,6.0,6.0,4.0,,,,3,3,3,2,136.0,,20mm,,0,0,1,2,2,Walk,4,,15.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1571179106000000000,180.0,68.0,185.0,13.0,9.0,9.0,5.0,28.0,26.0,24.0,5,5,8,2,12.0,,12mm +8kg 2 arm,,0,0,2,1,1,,,,30.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1571179544000000000,177.8,68.0,178.0,4.0,7.0,7.0,5.0,25.0,24.0,24.0,3,5,1,0,40.0,40,6,10,0,0,1,1,0,,,40.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.0,0.0,1.0,0.0,1571183050000000000,163.0,56.0,168.0,2.0,5.0,5.0,3.0,26.0,26.0,24.0,4,10,1,0,,,,,0,0,1,0,0,,15,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571183747000000000,173.0,65.0,177.0,4.0,10.0,10.0,6.0,28.0,28.0,25.0,3,2,5,0,,,,,0,0,0,0,0,,12,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571184854000000000,178.0,65.0,180.0,5.0,5.0,5.0,3.0,21.0,21.0,19.0,2,7,1,0,,,,,0,0,0,2,2,,12,8.0,33.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,0.0,1.0,1571186197000000000,185.0,74.0,185.0,12.0,7.0,7.0,5.0,25.0,22.0,21.0,4,12,1,1,15.0,10 lbs,,,0,0,1,1,1,na,15,15.0,35.0,,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1571186794000000000,185.0,75.0,187.0,1.0,7.0,7.0,5.0,26.0,24.0,21.0,3,9,2,3,,,,,0,0,1,2,2,,17,30.0,27.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1571187780000000000,175.0,68.0,175.0,0.0,5.0,5.0,4.0,19.0,19.0,18.0,3,9,2,0,,,,,0,0,0,3,8,,14,20.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1571187986000000000,172.72,81.647,170.0,5.0,8.0,7.0,5.0,22.0,22.0,19.0,3,14,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571188691000000000,176.0,78.0,,1.0,4.0,4.0,3.0,20.0,20.0,17.0,3,4,4,0,,,,,0,0,0,3,3,,10,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,1.0,0.0,0.0,1571188740000000000,175.0,72.0,177.0,1.0,8.0,8.0,5.0,26.0,26.0,24.0,4,8,0,0,25.0,,,,0,0,0,5,3,,20,28.0,50.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1571191399000000000,178.0,76.0,175.0,1.0,8.0,8.0,5.0,26.0,26.0,22.0,3,7,3,3,0.0,20,,,2,1,2,1,1,Yoga,10,20.0,10.0,60.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1571194651000000000,172.72,64.5,,3.0,7.0,7.0,4.0,27.0,27.0,24.0,3,4,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1571197054000000000,175.0,63.0,176.0,1.0,6.0,6.0,4.0,,,,4,8,2,0,,,,,0,0,0,2,2,Streching,15,,25.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1571197676000000000,164.0,65.0,168.0,1.0,6.0,5.0,4.0,20.0,20.0,17.0,3,7,1,0,,,,,0,0,1,1,2,,10,40.0,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1571200052000000000,180.0,63.5,175.0,2.0,5.0,5.0,3.0,23.0,22.0,19.0,2,4,2,0,,,,,0,0,0,2,1,,12,30.0,20.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1571205858000000000,180.0,70.0,180.0,3.0,11.0,11.0,9.0,,,,4,5,4,4,10.0,10,10,10,3,2,2,1,1,,30,25.0,40.0,5.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,0.0,0.0,1571205893000000000,173.0,67.0,176.0,5.0,5.0,5.0,3.0,,,,3,6,5,2,20.0,,,,0,0,0,2,5,,13,,25.0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1571218021000000000,181.0,78.0,175.0,5.0,4.0,4.0,2.0,,,,3,5,0,0,,,,,0,0,0,0,0,Yoga,2,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571221300000000000,175.0,68.0,175.0,14.0,8.0,7.0,7.0,28.0,27.0,27.0,1,3,3,2,,,8,10,1,1,2,4,5,"Weight lifting, cycling, skiing",30,35.0,,,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1
0.0,1.0,0.0,0.0,1571234203000000000,156.0,53.0,152.4,0.0,5.0,5.0,4.0,23.0,23.0,19.0,3,2,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,1571238493000000000,169.0,65.0,174.0,0.0,4.0,4.0,2.0,22.0,22.0,18.0,2,4,1,0,,,,,0,0,0,1,1,,2,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1571239786000000000,178.0,71.0,182.0,2.0,8.0,8.0,4.0,,,,3,6,0,1,30.0,,,,0,0,1,3,1,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1571262917000000000,162.0,56.0,162.0,2.0,8.0,8.0,6.0,26.0,26.0,23.0,4,12,3,1,,,,,3,1,3,1,1,Running,30,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1571266693000000000,189.0,75.0,189.0,5.0,5.0,5.0,2.0,21.0,21.0,19.0,2,3,2,0,,,,,0,0,0,2,2,,,,30.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.0,0.0,1571274047000000000,162.5,59.0,161.0,1.0,4.0,4.0,2.0,,,,2,3,0,0,,,,,0,0,0,0,0,Bicycling,3,,10.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1571282838000000000,170.0,65.0,173.0,13.0,10.0,9.0,7.0,29.0,25.0,25.0,4,8,3,0,,,,,0,0,1,1,2,10 mile running across 2-3 days,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
